order_id,customer_id,order_date,status,shipping_method,payment_terms,department,shipping_address,shipping_city,shipping_postal_code,expected_delivery
SO00d1bae6,C208d4251,2024-12-26,In Bearbeitung,Express,Net60,Vertrieb,Rahel-Tröst-Gasse 5,Kamenz,19700,2025-01-04
SOec6da3c8,Ca26869df,2024-06-26,Abgeschlossen,Economy,Net60,Vertrieb,Röhrdanzstraße 893,Meiningen,11415,2024-07-06
SOa223e63f,Cf3039fb6,2023-10-23,Neu,Economy,Net45,Produktion,Dehmelgasse 8,Tübingen,62313,2023-10-30
SObe2f238a,Cca4b662a,2024-03-02,Storniert,Economy,Immediate,Vertrieb,Sabrina-Rust-Straße 83,Gifhorn,77427,2024-03-06
SOe824d682,,2023-06-27,Storniert,Economy,Net60,Vertrieb,,,,2023-07-11
SO56a493bc,Ca5f4ad0f,2023-11-03,Neu,Economy,Net60,Produktion,Edith-Killer-Gasse 5/3,Apolda,13347,2023-11-09
SO42476a68,C7fd098ba,2024-11-04,Abgeschlossen,Standard,Net30,Finanzen,Zobelstr. 2,Tübingen,50946,2024-11-07
SO311e1c83,Ce02f09fc,2023-07-31,Abgeschlossen,Economy,Net30,Finanzen,Carmela-Hauffer-Allee 79,Nordhausen,10540,2023-08-08
SO373d5c8e,C18e0e6ec,2024-04-03,In Bearbeitung,Express,Immediate,IT,Karzstraße 1/6,Soltau,27322,2024-04-15
SO8d2fffce,C967d50a7,2024-10-08,In Bearbeitung,Standard,Net60,Produktion,Stefani-Trubin-Gasse 08,Bützow,31958,2024-10-19
SO180f4732,Cd891b141,2023-03-18,Abgeschlossen,Express,Immediate,Produktion,Hermannweg 87,Feuchtwangen,58642,2023-03-30
SO35fd5812,C4999e9b6,2023-12-09,Storniert,Premium,Net60,Einkauf,Thanelstraße 0,Weißwasser,61095,2023-12-22
SOd8d6cf01,C149c3ed2,2023-09-27,Neu,Economy,Net45,Vertrieb,H.-Dieter-Preiß-Allee 26,Aue,84887,2023-10-10
SOa7bd0109,C81185451,2024-10-18,Abgeschlossen,Economy,Net60,IT,Susana-Geisel-Ring 6/0,Weißenfels,93279,2024-10-21
SO03fd9542,Ce11e2927,2023-01-12,Abgeschlossen,Premium,Net30,Einkauf,Schenkstraße 2/3,Genthin,92129,2023-01-26
SO566255bb,C18de9483,2024-06-27,Storniert,Premium,Immediate,HR,Änne-Finke-Gasse 846,Böblingen,23001,2024-07-04
SO7ce637a6,C88e85c67,2023-06-07,Neu,Express,Immediate,HR,Denny-Stiffel-Allee 4,Ahaus,19799,2023-06-14
SO7dea2861,C93c31129,2023-12-10,In Bearbeitung,Standard,Immediate,Einkauf,Ullrichstraße 05,Flöha,66256,2023-12-20
SOd45e76c2,C8edb23e1,2024-06-26,Abgeschlossen,Standard,Net30,Finanzen,Patricia-Riehl-Straße 178,Gerolzhofen,98994,2024-07-09
SO85276c4d,,2024-01-31,Storniert,Standard,Net45,HR,,,,2024-02-05
SO9a88787e,Ca39b1a71,2024-09-30,In Bearbeitung,Economy,Net60,Einkauf,Felicia-Ziegert-Allee 57,Ribnitz-Damgarten,60272,2024-10-09
SO3f8ab95a,C12ba5ea5,2023-12-11,Storniert,Express,Net45,Produktion,Ralf-Weinhold-Weg 860,Gunzenhausen,32754,2023-12-25
SOefed5b18,C9e5706df,2024-05-27,In Bearbeitung,Economy,Net30,IT,Slavko-Mälzer-Allee 44,Kitzingen,47055,2024-06-08
SOdd835730,Cfcd5712c,2023-12-13,Abgeschlossen,Economy,Net60,HR,Roman-Graf-Platz 466,Koblenz,25761,2023-12-21
SOd5a342f4,C0d6afa74,2024-07-19,Abgeschlossen,Express,Immediate,IT,Flantzgasse 45,Pirmasens,46243,2024-08-01
SOf93c0048,C78fffe3c,2023-06-28,Abgeschlossen,Economy,Net45,Produktion,Finkeplatz 98,Lichtenfels,12425,2023-07-02
SO2d8d7fb2,C0fe26680,2023-08-05,Abgeschlossen,Premium,Net30,Produktion,Robert-Kraus-Ring 24,Freudenstadt,38123,2023-08-12
SO6e4fe0d2,C77030f3e,2024-11-12,Abgeschlossen,Standard,Immediate,Finanzen,Lea-Linke-Straße 231,Mallersdorf,81615,2024-11-16
SO38e77e26,Caddd63d9,2023-02-14,Abgeschlossen,Economy,Net30,Einkauf,Reisingstraße 976,Vilsbiburg,55495,2023-02-20
SOda183f57,Ca7e17d6d,2024-11-11,Abgeschlossen,Standard,Immediate,Einkauf,Stolzestr. 6,Eisleben,26809,2024-11-16
SO0360e32a,C04fc253d,2024-12-04,Storniert,Express,Net60,IT,Scheibeplatz 41,Grimmen,27826,2024-12-15
SOf405dd60,Cc755aa91,2023-04-27,In Bearbeitung,Economy,Net45,Vertrieb,Jacob-Anders-Straße 29,Reutlingen,91832,2023-05-04
SO2815bf50,Cdfca3639,2024-06-07,Abgeschlossen,Express,Immediate,Vertrieb,Adolphgasse 7,Göppingen,44477,2024-06-14
SO6ca0b561,C1dfe72e0,2023-10-25,Neu,Premium,Net60,Vertrieb,Cläre-Trupp-Allee 266,Vilsbiburg,50984,2023-11-03
SO906ee286,C1d070d6e,2023-04-18,Abgeschlossen,Express,Net60,Einkauf,Drubplatz 5/0,Marienberg,67927,2023-04-29
SO4c786866,Cf7d98e3f,2023-07-03,In Bearbeitung,Express,Immediate,Vertrieb,Winklergasse 6,Borna,78151,2023-07-11
SOeab8234d,C924c7be9,2024-04-24,Abgeschlossen,Standard,Net45,Einkauf,Löfflergasse 1,Pegnitz,00641,2024-04-30
SO570d3034,C50c4accc,2024-08-20,Abgeschlossen,Economy,Immediate,Vertrieb,Christian-van der Dussen-Gasse 2,Eisleben,03257,2024-08-30
SO50dfc8a6,C73179274,2023-10-26,Abgeschlossen,Express,Net45,IT,Liebeltplatz 8,Tecklenburg,68517,2023-11-01
SO8c1b8b56,Cbc09ea39,2024-11-11,Abgeschlossen,Premium,Net60,Finanzen,Sabine-Striebitz-Gasse 7,Oranienburg,49005,2024-11-16
SOa1bba5aa,Cb0fb7360,2023-10-18,In Bearbeitung,Standard,Net60,IT,Marietta-Heidrich-Straße 93,Werdau,25728,2023-10-23
SOf4000f1e,Cbbd2eaf2,2023-03-09,Storniert,Economy,Immediate,Vertrieb,Hamannallee 0/8,Bitterfeld,16942,2023-03-14
SObca92b3c,Cf6f02706,2023-04-27,Abgeschlossen,Standard,Net30,HR,Monja-Linke-Platz 9/4,Jena,23885,2023-05-11
SOf0eb9278,Cf27e6ab2,2024-09-02,Abgeschlossen,Standard,Immediate,Finanzen,Ebertgasse 72,Zschopau,76592,2024-09-05
SOe1540289,C70fc59a9,2024-08-11,Neu,Standard,Net45,Produktion,Killerweg 9,Stollberg,26046,2024-08-19
SO7e59ccfc,C80d63928,2024-09-17,In Bearbeitung,Express,Net45,Produktion,Hansjörg-Ring-Allee 8/6,Burglengenfeld,25754,2024-09-27
SO6a5324c2,C9a904d0d,2024-12-09,Abgeschlossen,Economy,Immediate,Einkauf,Elly-Reising-Weg 62,Emmendingen,60774,2024-12-22
SO50a6d025,C3f13b32e,2023-09-21,Abgeschlossen,Express,Immediate,Finanzen,Zobelplatz 505,Illertissen,90367,2023-10-04
SO144549ba,C3efad3f9,2023-03-31,Abgeschlossen,Premium,Net45,Einkauf,Schmidtkering 07,Bruchsal,20345,2023-04-13
SO37b9e01c,C0fe26680,2023-04-27,Abgeschlossen,Economy,Net30,Produktion,Robert-Kraus-Ring 24,Freudenstadt,38123,2023-05-09
SO6dbae273,Cf4a92678,2024-08-06,In Bearbeitung,Premium,Net30,Vertrieb,Mälzerstraße 2/9,Pirmasens,54479,2024-08-17
SO80899217,Cf4a92678,2023-01-15,Abgeschlossen,Economy,Net30,Vertrieb,Mälzerstraße 2/9,Pirmasens,54479,2023-01-26
SOc952e594,C0b362343,2023-05-07,In Bearbeitung,Economy,Net60,Einkauf,Mohauptallee 575,Bayreuth,69313,2023-05-11
SO6a362c93,C1d5b10d8,2024-04-20,Abgeschlossen,Economy,Net60,Finanzen,Trüballee 8,Garmisch-Partenkirchen,65226,2024-04-23
SObe9a4634,C84e2e1fd,2023-04-06,Abgeschlossen,Express,Net60,Produktion,Pieperallee 2/5,Cuxhaven,38754,2023-04-11
SO810d8852,,2024-12-06,Abgeschlossen,Economy,Net45,IT,,,,2024-12-18
SO0d779538,Cde58dcd9,2024-08-05,Abgeschlossen,Premium,Net30,HR,Trubring 2,Rastatt,82510,2024-08-12
SOc6aa20d5,C090d6a5d,2024-11-09,In Bearbeitung,Economy,Net30,Produktion,Södingstr. 6/9,Aschaffenburg,43476,2024-11-21
SO316bb298,C5faf8fa4,2024-03-14,Abgeschlossen,Economy,Immediate,Produktion,Margrafring 4,Eisleben,58853,2024-03-17
SO748fe614,C3b214d0c,2024-10-27,Abgeschlossen,Premium,Net45,Finanzen,Schleichplatz 3,Arnstadt,27336,2024-10-31
SO3952e0b6,C0b7bb4bc,2023-08-27,Abgeschlossen,Premium,Net60,IT,Veronica-Gunpf-Ring 1/4,Regensburg,41895,2023-09-04
SO8ffb17cc,Cccb7af4a,2024-12-05,Abgeschlossen,Premium,Net30,Produktion,Gerhardt-Salz-Ring 7/8,Saarbrücken,43597,2024-12-19
SO36dc2ff9,C6e1dd11f,2024-11-28,Abgeschlossen,Express,Net45,IT,Mansgasse 8/3,Mayen,96366,2024-12-02
SOc18700a4,C70fc59a9,2023-03-30,Abgeschlossen,Premium,Net45,Produktion,Killerweg 9,Stollberg,26046,2023-04-05
SOece9dee9,C9e5706df,2023-03-28,In Bearbeitung,Premium,Net30,IT,Slavko-Mälzer-Allee 44,Kitzingen,47055,2023-04-03
SO858c5d0e,C70fc59a9,2024-02-13,In Bearbeitung,Economy,Net45,Produktion,Killerweg 9,Stollberg,26046,2024-02-25
SO5fff424a,Ca14a6d03,2023-03-19,Abgeschlossen,Standard,Immediate,Einkauf,Henning-Hering-Weg 9/2,Strausberg,80979,2023-03-22
SO15adafd3,Cf92b9ef9,2024-02-02,Storniert,Standard,Net30,Produktion,Heinplatz 24,Pirmasens,09319,2024-02-08
SO5ee4d0ce,C71d6670a,2023-12-09,Abgeschlossen,Standard,Net30,HR,Carolin-Weihmann-Ring 32,Bersenbrück,39852,2023-12-20
SO7c3d323f,C14fe74cd,2023-11-02,In Bearbeitung,Premium,Net60,HR,Carlos-Hettner-Gasse 679,Gerolzhofen,87323,2023-11-07
SO333907d7,C3d3a92f2,2024-07-23,Abgeschlossen,Premium,Net45,Finanzen,Schulzstraße 5,Mühlhausen,98869,2024-08-04
SO545df91e,C5bd787f1,2024-08-15,Storniert,Standard,Net30,Einkauf,Heinz-Gerd-Mangold-Allee 62,Hannover,61654,2024-08-22
SO2b475c27,C4d8dda40,2024-01-22,Storniert,Economy,Net45,Finanzen,Elsa-Hauffer-Allee 53,Roth,87312,2024-01-30
SO6771de69,C9e5706df,2023-12-13,Neu,Economy,Net30,IT,Slavko-Mälzer-Allee 44,Kitzingen,47055,2023-12-19
SO21c58f44,C22dc1560,2024-08-06,Neu,Economy,Net45,Einkauf,Emilia-Holzapfel-Gasse 0,Bergzabern,86309,2024-08-19
SO4fdf5605,,2023-07-02,Abgeschlossen,Economy,Net30,Produktion,,,,2023-07-16
SO9e8b837e,Cc755aa91,2023-02-13,In Bearbeitung,Economy,Net45,Vertrieb,Jacob-Anders-Straße 29,Reutlingen,91832,2023-02-21
SOce1ddf3d,C8b18ddea,2023-01-28,Abgeschlossen,Express,Net60,Produktion,Liliana-Baum-Straße 5,Flöha,20515,2023-02-08
SO79038199,,2024-10-06,Neu,Standard,Immediate,IT,,,,2024-10-09
SO7ebd6dd9,C18e0e6ec,2024-02-20,Abgeschlossen,Express,Immediate,IT,Karzstraße 1/6,Soltau,27322,2024-02-26
SO2f97010a,C78fffe3c,2024-08-28,Abgeschlossen,Premium,Net45,Produktion,Finkeplatz 98,Lichtenfels,12425,2024-08-31
SOb01660f2,C3ae31983,2024-05-07,Abgeschlossen,Express,Net30,Vertrieb,Schenkstr. 66,Lippstadt,80235,2024-05-14
SO028835f3,Cf3039fb6,2024-05-29,In Bearbeitung,Economy,Net45,Produktion,Dehmelgasse 8,Tübingen,62313,2024-06-04
SOcc36b544,Cc5d4ef9a,2023-01-13,Abgeschlossen,Economy,Net30,HR,Holstenstraße 9/6,Beeskow,78999,2023-01-26
SO4a0694dc,C9a904d0d,2023-08-07,Storniert,Economy,Immediate,Einkauf,Elly-Reising-Weg 62,Emmendingen,60774,2023-08-13
SOd88ed5eb,C1423b9b6,2024-06-20,Abgeschlossen,Economy,Immediate,Einkauf,Zirmeweg 3,Aue,78802,2024-06-30
SOacab95ec,C14fe74cd,2023-03-31,In Bearbeitung,Economy,Net60,HR,Carlos-Hettner-Gasse 679,Gerolzhofen,87323,2023-04-07
SOe010e865,Ce2b8dd42,2024-04-28,Abgeschlossen,Premium,Immediate,Vertrieb,Concetta-Paffrath-Ring 1/6,Stadtroda,92254,2024-05-05
SO3dcbacf9,Ca5ca84fd,2023-01-01,Abgeschlossen,Express,Net45,Finanzen,Harloffallee 57,Burglengenfeld,56470,2023-01-07
SO504f9016,Cec472c61,2024-07-05,Abgeschlossen,Economy,Immediate,HR,Frank-Peter-Zahn-Platz 730,Calw,76455,2024-07-17
SOcf38883c,C04fc253d,2023-10-27,Abgeschlossen,Premium,Net60,IT,Scheibeplatz 41,Grimmen,27826,2023-11-02
SOb28e8d3f,C275f50b1,2024-09-28,In Bearbeitung,Standard,Net30,Vertrieb,Dörschnerplatz 3/1,Germersheim,68843,2024-10-04
SO5935c76a,C04fc253d,2023-05-30,Storniert,Express,Net60,IT,Scheibeplatz 41,Grimmen,27826,2023-06-06
SO648b215c,Ccb63ede4,2024-01-22,Abgeschlossen,Economy,Net60,Finanzen,Isabel-Fischer-Gasse 4,Göttingen,82330,2024-01-29
SOf03b61c5,C4999e9b6,2024-10-14,Abgeschlossen,Standard,Net60,Einkauf,Thanelstraße 0,Weißwasser,61095,2024-10-27
SOfa3a3ee6,Ce6a2c2b8,2024-11-19,Abgeschlossen,Express,Net60,IT,Theresia-Lübs-Platz 0,Wertingen,80053,2024-11-26
SOa1570d57,C3eb6018e,2024-07-04,Abgeschlossen,Standard,Immediate,Einkauf,Ian-Schmiedt-Ring 318,Hechingen,54916,2024-07-16
SO157dfcc7,C1dfe72e0,2024-02-16,Abgeschlossen,Standard,Net60,Vertrieb,Cläre-Trupp-Allee 266,Vilsbiburg,50984,2024-02-26
SO198dca83,C2b4198e0,2023-07-22,In Bearbeitung,Express,Net60,IT,Scholzallee 6,Hechingen,09114,2023-07-27
SO046a099a,Ce4454bbe,2024-12-28,Abgeschlossen,Economy,Net45,Produktion,Katarzyna-Tschentscher-Gasse 9/2,Büsingen am Hochrhein,10710,2025-01-09
SO7674c107,C96c2fc47,2023-02-16,Abgeschlossen,Standard,Net45,Finanzen,Dietzallee 6/8,Roding,15331,2023-02-25
SOa4d1a107,Cca45c3ff,2023-09-27,Storniert,Standard,Net60,Finanzen,Elfie-Junck-Gasse 907,Potsdam,98445,2023-10-03
SO8c0aa831,C414c6e9c,2024-02-29,Abgeschlossen,Standard,Net60,HR,Jacqueline-Albers-Ring 1,Bremervörde,94877,2024-03-10
SOf876b03a,Cd492f8b7,2024-04-20,In Bearbeitung,Economy,Net60,Vertrieb,Dimitrios-Otto-Platz 6,Hansestadttralsund,87920,2024-04-27
SO446b5e0e,C7e45efe4,2024-03-13,Abgeschlossen,Express,Net60,HR,Freudenbergerring 73,Soltau,63446,2024-03-22
SOdcd84548,,2024-04-14,In Bearbeitung,Express,Net30,IT,,,,2024-04-27
SO4b7ca9c9,,2024-02-01,Neu,Economy,Net60,Produktion,,,,2024-02-05
SO068ffd43,C92a82ca8,2023-01-29,Neu,Economy,Net60,IT,Hendrik-Faust-Ring 3/0,Prenzlau,08665,2023-02-01
SOf9304e14,,2023-11-07,Abgeschlossen,Express,Net30,Einkauf,,,,2023-11-18
SOc6edb6bc,C6823df44,2024-04-25,In Bearbeitung,Economy,Net30,IT,Lachmannallee 72,Wunsiedel,96007,2024-05-01
SO0ae1e5b8,Cc637d361,2023-11-14,Storniert,Economy,Immediate,Finanzen,Dehmelplatz 148,Groß-Gerau,49880,2023-11-23
SObba9f125,C868f6ecf,2024-02-07,Abgeschlossen,Economy,Net45,IT,Huhnstr. 2/4,Burglengenfeld,07348,2024-02-15
SOc39bec21,,2023-05-23,Abgeschlossen,Economy,Net30,Produktion,,,,2023-06-03
SO8e4d5c4a,Ca39b1a71,2023-03-02,Abgeschlossen,Express,Net60,Einkauf,Felicia-Ziegert-Allee 57,Ribnitz-Damgarten,60272,2023-03-05
SO2cf1870a,C73ed6f51,2024-07-02,In Bearbeitung,Economy,Net45,Produktion,Henckallee 0,Seelow,67411,2024-07-05
SO412a91cf,C7f1819d2,2023-12-01,Abgeschlossen,Premium,Net30,Einkauf,Adam-Gunpf-Allee 596,Badibling,69652,2023-12-05
SOb05d479a,C7f1819d2,2024-08-27,Storniert,Express,Net30,Einkauf,Adam-Gunpf-Allee 596,Badibling,69652,2024-09-06
SOe104aec1,Cdd38e6d1,2024-12-20,Abgeschlossen,Economy,Net45,Vertrieb,Hölzenbecherstraße 979,Gera,33658,2024-12-29
SO106ed66a,C846484d1,2023-03-21,Neu,Economy,Net60,Vertrieb,Ortwin-Weiß-Gasse 690,Viersen,33241,2023-04-04
SO93a8668b,C31bd71a6,2023-03-09,Abgeschlossen,Express,Immediate,Vertrieb,Weinholdring 47,Beeskow,97556,2023-03-21
SOeca1a93a,C732530f3,2023-12-26,Abgeschlossen,Express,Net30,Einkauf,Anatoli-Jessel-Ring 4,Ebersberg,15850,2024-01-09
SO6eafd578,C16aa833e,2024-01-26,Abgeschlossen,Express,Net45,HR,Hornichstraße 4,Saarbrücken,00022,2024-02-09
SO2489f3bd,C03157cee,2023-02-28,Abgeschlossen,Economy,Net30,Vertrieb,Gundolf-Salz-Weg 5/1,Kaiserslautern,88197,2023-03-08
SO4cacede4,C88e85c67,2023-06-06,Abgeschlossen,Economy,Immediate,HR,Denny-Stiffel-Allee 4,Ahaus,19799,2023-06-18
SOf5b997c2,Cf614c1fb,2023-02-03,In Bearbeitung,Express,Net45,Vertrieb,Heinzplatz 3/1,Freital,01120,2023-02-11
SO45dc111e,Cdf1d8dba,2024-01-07,Abgeschlossen,Economy,Net30,Produktion,Jan-Peter-Graf-Straße 44,Erbisdorf,63899,2024-01-20
SO1cd4ed04,Cec472c61,2024-06-09,In Bearbeitung,Standard,Immediate,HR,Frank-Peter-Zahn-Platz 730,Calw,76455,2024-06-14
SOd1b24cad,C03157cee,2024-05-07,Abgeschlossen,Express,Net30,Vertrieb,Gundolf-Salz-Weg 5/1,Kaiserslautern,88197,2024-05-11
SO7fba8692,C8fbcc7b1,2023-12-22,Neu,Economy,Net60,Produktion,Jürgen-Schmiedecke-Platz 2/0,Bergzabern,90976,2024-01-04
SO66b11575,Cbab00c56,2023-01-09,Storniert,Express,Net30,Produktion,Ottostraße 3/7,Rudolstadt,74612,2023-01-20
SOeb576c67,C868f6ecf,2024-06-10,In Bearbeitung,Standard,Net45,IT,Huhnstr. 2/4,Burglengenfeld,07348,2024-06-22
SO0eb45402,Cde58dcd9,2024-07-08,In Bearbeitung,Standard,Net30,HR,Trubring 2,Rastatt,82510,2024-07-18
SOf0b82569,,2023-07-21,In Bearbeitung,Express,Immediate,Finanzen,,,,2023-08-01
SO525ce407,C476ce152,2023-07-17,In Bearbeitung,Economy,Net45,Finanzen,Steyweg 4/9,Bad Kissingen,42762,2023-07-20
SO1ce0acb8,Cd6f978c2,2024-02-15,Abgeschlossen,Economy,Net30,IT,Andrzej-Kreusel-Weg 37,Wertingen,67905,2024-02-25
SO34437909,Cb7027054,2023-11-10,In Bearbeitung,Standard,Immediate,Finanzen,Casparplatz 16,Dachau,56541,2023-11-16
SO3f60829d,,2024-06-25,Abgeschlossen,Standard,Immediate,Finanzen,,,,2024-06-30
SO33398bd6,Ce6a2c2b8,2024-05-13,Neu,Express,Net60,IT,Theresia-Lübs-Platz 0,Wertingen,80053,2024-05-25
SOa7ddb2a9,Cccb7af4a,2024-06-25,Abgeschlossen,Premium,Net30,Produktion,Gerhardt-Salz-Ring 7/8,Saarbrücken,43597,2024-07-03
SO2a5b0476,C138a901b,2024-04-25,Abgeschlossen,Premium,Net30,Finanzen,Junckenstraße 1/9,Amberg,22886,2024-05-06
SO1e04cb0a,C2b4198e0,2024-07-28,Neu,Economy,Net60,IT,Scholzallee 6,Hechingen,09114,2024-08-04
SOea7e1294,C70fc59a9,2023-02-23,Abgeschlossen,Express,Net45,Produktion,Killerweg 9,Stollberg,26046,2023-03-07
SO3ddb0235,C878b9a97,2024-08-23,Abgeschlossen,Standard,Net30,Produktion,Bonbachweg 060,Rothenburg ob der Tauber,62672,2024-09-03
SO4feadbb2,Cbab00c56,2023-10-12,Abgeschlossen,Premium,Net30,Produktion,Ottostraße 3/7,Rudolstadt,74612,2023-10-23
SOa1434624,Cbab00c56,2024-06-19,Storniert,Premium,Net30,Produktion,Ottostraße 3/7,Rudolstadt,74612,2024-06-28
SO5dd7edf8,Cf92b9ef9,2024-08-02,In Bearbeitung,Express,Net30,Produktion,Heinplatz 24,Pirmasens,09319,2024-08-14
SO8b187965,Cde58dcd9,2024-02-06,In Bearbeitung,Express,Net30,HR,Trubring 2,Rastatt,82510,2024-02-20
SOe52d9121,C924c7be9,2023-03-03,Abgeschlossen,Premium,Net45,Einkauf,Löfflergasse 1,Pegnitz,00641,2023-03-12
SOa3c7ddea,C70fc59a9,2023-10-15,Storniert,Standard,Net45,Produktion,Killerweg 9,Stollberg,26046,2023-10-23
SOeeb7544e,C924c7be9,2023-04-29,Abgeschlossen,Premium,Net45,Einkauf,Löfflergasse 1,Pegnitz,00641,2023-05-04
SO6efc3164,Cc4b33ba9,2023-11-11,Abgeschlossen,Premium,Net45,Einkauf,Maria-Loos-Ring 39,Osterburg,62204,2023-11-22
SOf8f36b6b,C5bd787f1,2023-06-23,In Bearbeitung,Premium,Net30,Einkauf,Heinz-Gerd-Mangold-Allee 62,Hannover,61654,2023-06-28
SO8b8c171e,,2023-03-27,Abgeschlossen,Economy,Net45,Produktion,,,,2023-04-08
SO473a57d1,C12ba5ea5,2024-03-07,Abgeschlossen,Express,Net45,Produktion,Ralf-Weinhold-Weg 860,Gunzenhausen,32754,2024-03-15
SO7cc5c7f1,Cf92b9ef9,2023-05-06,Neu,Premium,Net30,Produktion,Heinplatz 24,Pirmasens,09319,2023-05-10
SO31c85f5e,C4fe20e66,2023-02-03,Abgeschlossen,Premium,Net30,Vertrieb,Hettnerweg 79,Lübben,11491,2023-02-13
SOa0bc6eab,,2023-01-16,Abgeschlossen,Standard,Net60,Vertrieb,,,,2023-01-22
SOa4bbd511,,2024-04-29,Abgeschlossen,Express,Immediate,Finanzen,,,,2024-05-03
SO67305f25,C96c2fc47,2023-05-24,Abgeschlossen,Premium,Net45,Finanzen,Dietzallee 6/8,Roding,15331,2023-05-29
SOa0df67fc,Cd6f978c2,2024-02-12,Abgeschlossen,Premium,Net30,IT,Andrzej-Kreusel-Weg 37,Wertingen,67905,2024-02-19
SOc46c5cf0,C6823df44,2023-12-07,In Bearbeitung,Express,Net30,IT,Lachmannallee 72,Wunsiedel,96007,2023-12-16
SO9cd9988e,C476ce152,2024-09-29,Abgeschlossen,Economy,Net45,Finanzen,Steyweg 4/9,Bad Kissingen,42762,2024-10-06
SOd4dc503d,C82cd3970,2024-11-03,In Bearbeitung,Premium,Immediate,Einkauf,Gerta-Schottin-Platz 7/3,Dessau,70013,2024-11-12
SOed403549,C0cb40719,2024-11-05,In Bearbeitung,Premium,Immediate,IT,Heide-Henschel-Weg 24,Eichstätt,70502,2024-11-12
SO099bc881,C12619206,2023-01-15,Abgeschlossen,Economy,Net45,Produktion,Gudering 020,Riesa,15654,2023-01-26
SO90e25caa,,2023-01-13,Abgeschlossen,Express,Immediate,HR,,,,2023-01-18
SOc1febeed,C3275bcae,2024-09-08,Abgeschlossen,Standard,Net45,Einkauf,Rennerstr. 1/2,Herford,92356,2024-09-15
SO13254cbb,C3275bcae,2023-05-30,Abgeschlossen,Standard,Net45,Einkauf,Rennerstr. 1/2,Herford,92356,2023-06-02
SO4982c60a,C1bcb89ea,2023-09-03,Abgeschlossen,Express,Net60,HR,Drewesgasse 2,Norden,84998,2023-09-07
SO6f831be0,C1dfe72e0,2023-07-10,Abgeschlossen,Premium,Net60,Vertrieb,Cläre-Trupp-Allee 266,Vilsbiburg,50984,2023-07-14
SOb2e65e73,C8edb23e1,2023-12-20,In Bearbeitung,Express,Net30,Finanzen,Patricia-Riehl-Straße 178,Gerolzhofen,98994,2023-12-29
SO14e73140,Ce36428f7,2024-11-06,Abgeschlossen,Standard,Immediate,HR,Schulzplatz 8,Tecklenburg,55706,2024-11-16
SO57e3a322,C2591bc00,2024-12-29,In Bearbeitung,Economy,Net60,IT,Harloffstr. 84,Fallingbostel,14045,2025-01-03
SO5c2be69f,C3b214d0c,2024-02-05,Storniert,Economy,Net45,Finanzen,Schleichplatz 3,Arnstadt,27336,2024-02-08
SOe9d01301,C38361d92,2024-09-29,Neu,Economy,Net45,Vertrieb,Inge-Vollbrecht-Straße 5/7,Wesel,78380,2024-10-05
SO47fdb1df,,2024-10-05,Abgeschlossen,Standard,Net45,IT,,,,2024-10-17
SOc0ff76fb,Cd6f978c2,2023-07-26,Abgeschlossen,Express,Net30,IT,Andrzej-Kreusel-Weg 37,Wertingen,67905,2023-07-31
SObcfb0fa2,Cf7d98e3f,2023-12-26,Neu,Standard,Immediate,Vertrieb,Winklergasse 6,Borna,78151,2023-12-30
SOcd1cd5b6,C93c31129,2024-02-18,Abgeschlossen,Express,Immediate,Einkauf,Ullrichstraße 05,Flöha,66256,2024-03-02
SOad35b930,,2023-03-06,Abgeschlossen,Express,Net30,Einkauf,,,,2023-03-14
SOc8d470c8,C868f6ecf,2024-12-01,Abgeschlossen,Premium,Net45,IT,Huhnstr. 2/4,Burglengenfeld,07348,2024-12-14
SO00d0a3e9,C4420150f,2024-09-27,Abgeschlossen,Premium,Net60,HR,Carolin-Dobes-Gasse 5/4,Heinsberg,80847,2024-10-06
SO3bfc54fc,C7b5c9682,2024-07-11,Storniert,Standard,Immediate,Finanzen,Gorlitzgasse 4/5,Parchim,28489,2024-07-19
SOb7baa40c,Cf614c1fb,2024-08-12,Abgeschlossen,Standard,Net45,Vertrieb,Heinzplatz 3/1,Freital,01120,2024-08-24
SO30a517b2,C03a98fb3,2024-08-24,In Bearbeitung,Premium,Immediate,HR,Trubinstraße 5,Säckingen,51192,2024-08-30
SO95e582ed,C38361d92,2023-08-20,Abgeschlossen,Premium,Net45,Vertrieb,Inge-Vollbrecht-Straße 5/7,Wesel,78380,2023-08-29
SOc7a1cd00,C51b2abf2,2023-09-05,In Bearbeitung,Standard,Net60,Finanzen,Monica-Heuser-Ring 0,Kitzingen,71504,2023-09-13
SO79276246,C18de9483,2023-12-04,Abgeschlossen,Economy,Immediate,HR,Änne-Finke-Gasse 846,Böblingen,23001,2023-12-18
SO63744e23,C3efad3f9,2024-03-09,Abgeschlossen,Economy,Net45,Einkauf,Schmidtkering 07,Bruchsal,20345,2024-03-20
SO105cd076,Cf6f02706,2023-04-16,Abgeschlossen,Premium,Net30,HR,Monja-Linke-Platz 9/4,Jena,23885,2023-04-30
SOb5ad690f,Cc637d361,2024-06-18,Abgeschlossen,Express,Immediate,Finanzen,Dehmelplatz 148,Groß-Gerau,49880,2024-06-29
SO20396e31,C81185451,2023-04-06,In Bearbeitung,Express,Net60,IT,Susana-Geisel-Ring 6/0,Weißenfels,93279,2023-04-16
